id	text
en_000514	为了复制这个实验，我首先需要知道样品被放入的醋的量。其次，我需要知道我应该把样品放在_什么地方，以便让它们干燥。最后，为了复制实验，我需要知道对照组和我应该使用的容器类型。此外，还需要知道我应该用什么来称量样品。
en_000515	为了重复这个实验，你需要知道样品放在_什么容器中，倒入多少醋，以及你应该让样品在哪里干燥。
en_000516	为了重复这个实验，你还需要知道容器是否被覆盖，以确保没有醋蒸发。你还需要知道容器中的样品被保存在_什么温度下，并且所有四个样品都是相同的。你需要知道的第三个额外信息是样品是什么，你需要给它们贴上标签。在该程序中，没有给出样品的身份。
en_000517	他们可以添加的额外信息是质量，即倒入样品中的醋的重量。他们还可以说明哪种固体样品的类别。还有_一件事可以改变，那就是用不同的样品进行更多的试验，并重复使用的过程。此外，他们还可以等待30分钟以上，让蒸馏水把油弄干。
en_000518	我需要复制这个实验的额外信息是，我在每个容器中倒入多少醋？此外，我还需要知道实验的对照，这样我就能看到_什么变化以及如何变化。我还需要知道我应该用什么来测量质量。他们只说了实验中的质量，他们从来没有具体告诉我用什么来测量它。
en_000519	需要更多的信息来复制这个实验。需要解释样品是_什么。它应该说明要用多少醋。此外，还应该说明将样品浸没在醋中的位置。实验中应该有一个对照。应该给出计算质量差异的方法。
en_000520	使用用于实验的相同材料。
en_000521	为了复制这个实验，程序需要更加具体。它需要说明容器中使用了多少醋，有_一个较长的干燥时间，因为样品在30分钟后不会完全干燥，并说明样品是用什么来称量的。告诉安全预防措施也很重要，如手套或护目镜。
en_000522	我需要知道这些样品是_什么。
en_000523	为了复制这个实验，你需要知道要用多少样品，要用多少醋，容器要多大。
en_000524	他们为_什么要这样做，首先是。而我想要复制的实验是什么，我在哪里可以得到我需要的用品。如果有什么是我不应该在这个实验中使用的。
en_000525	我需要复制这个实验的额外信息是_一只手表，一个测量容器，还有一些弹珠、石灰石、木材和塑料。
en_000526	要再次重复这个实验，你需要知道你倒入容器的醋的体积。为了得到最好的结果，每个人的体积可能必须相等。接下来，你要知道容器的体积，这样你就可以保证下次做实验时，有同样的结果。最后，你想知道你使用的蒸馏水的量，以及样品的体积，这样你就能知道所有的样品都浸泡在醋中。
en_000527	为了复制这个小组的实验，我需要知道在每个样品中要倒入多少醋。
en_000528	为了复制这个实验，我还需要_一个额外的信息，就是用来测量质量的WOT。我还需要知道这四个不同的样品是什么。此外，我还需要知道所使用的醋的数量。
en_000529	这个程序中应该包括的额外信息是。每个样品中的醋量是多少。样品在哪里放置和干燥。在程序中也要给样品贴上标签，而不仅仅是在数据中。
en_000530	为了复制这个实验，我需要知道该小组的假设，以及它是撤退还是错误的。这将有助于消除他们的想法，如果他们是错误的，或确认他们的假设。我还需要知道在每个容器中放多少醋，以及所有容器中的醋量是否相等。最后，我需要看到_一个受控实验的结果，比如一块石头加水，并确保它不会腐烂。
en_000531	要复制这个实验，我需要几项信息。首先，在第_一步，我想知道这四个不同的样品具体是什么。第二，在第二步，我需要知道在容器中倒入多少醋。第三，在第三步中，我需要知道每种材料在每个容器中要放多少。有一个具体的样品质量将有助于保持实验的一致性。所有这三条额外的信息对于复制这个实验和避免复制过程中可能出现的错误都非常有帮助。
en_000532	复制该实验所需的_三部分额外信息如下。
en_000533	我将不得不检查_四个不同样品的质量。在每个独立的容器中放入醋。在一个容器中放一个大理石样品，并贴上标签，然后重复放石灰石、木头和塑料。在等待24小时后。我将把样品从容器中取出，用蒸馏水冲洗，然后让样品干燥半小时。
en_000534	为了复制这个实验，你需要知道倒入容器中的醋是多少。你还需要知道你要放入容器的材料是_什么。你还可能需要知道相同的容器的大小，以及它们是什么类型的容器。所有这些东西对于复制这个实验都是必不可少的。
en_000535	我需要的信息是复制我质量_4个样品。我是否应该
en_000536	同样需要的额外成是每个容器中应该倒入多少醋。我还想知道使用了多少蒸馏水，最后应该有_一些东西显示谁这是确定在整个过程中不谈论酸雨一次。
en_000537	为了复制这个实验，你需要知道。^p _1.每个容器里要放多少醋 ^p 2.冲洗每个样品时要用多少水，要用蒸馏水/水的温度^p 3.干燥时将样品放在什么温度下。^p 4.容器有多大 ^p 5.实验是在什么环境下进行的？热、暖、冻、湿等。
en_000538	读完该组的程序后，该组应添加_一个假设、控制和目标。
en_000539	读完他们的实验程序后，我还需要知道要用多少醋，我们用_什么来确定容器中每个样品的质量，以及公平的样品应该是什么。
en_000540	实验过程应该包含不同样品的重量。  它还应该说在不同的容器中应该放多少醋。最后，该程序应包含质量记录的信息，并制作_一个数据表。
en_000541	"""该程序非常流畅，因为我甚至不能理解它的_一半，当他们谈论""""四个样品 ""时。他们需要澄清样本是什么。他们还需要清楚地给出容器、样品和倒入醋的地方的区别。最后，他们需要不写步骤3，因为容器、样品和标签没有参考价值，只是普通的renthstig""。"
